od_id,station,station_line,facility_name,facility_source,facility_address,route_length_m,flood_feature_count_2022,flood_feature_count_2023,flood_feature_count_2024,flood_feature_count_2025,flood_feature_count_unique_total,flood_overlap_length_m_2022,flood_overlap_length_m_2023,flood_overlap_length_m_2024,flood_overlap_length_m_2025,flood_overlap_length_m_total,flood_overlap_ratio,node_sequence,edge_sequence
od_1291,응암,6호선,가나공인중개사사무소,mobility_facility,서울특별시 은평구 백련산로 36,1698.031,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[8735757178, 3822999249, 8749379963, 3822999252, 8754918410, 3822999121, 8753077712, 3822999066, 3822999187, 3822999191, 3822999195, 8754918144, 8754918408, 3822999133, 3822999184, 8754918340, 8754918403, 8754918405, 1104187221, 12459819980, 3811441495, 3811552044, 3811552039, 3811441479, 3811441477, 3811552033, 3811552030, 3811441464, 8474080313, 414686051, 8474088613, 3811066868, 3811066859, 3811441435, 3811441422, 4583223111, 3811441405, 3811441394, 3811066716, 3811441340, 3811066704, 3811441281, 3811066671, 3811066684, 4583417965, 3811066701]","[[8735757178, 3822999249], [3822999249, 8749379963], [8749379963, 3822999252], [3822999252, 8754918410], [8754918410, 3822999121], [3822999121, 8753077712], [8753077712, 3822999066], [3822999066, 3822999187], [3822999187, 3822999191], [3822999191, 3822999195], [3822999195, 8754918144], [8754918144, 8754918408], [8754918408, 3822999133], [3822999133, 3822999184], [3822999184, 8754918340], [8754918340, 8754918403], [8754918403, 8754918405], [8754918405, 1104187221], [1104187221, 12459819980], [12459819980, 3811441495], [3811441495, 3811552044], [3811552044, 3811552039], [3811552039, 3811441479], [3811441479, 3811441477], [3811441477, 3811552033], [3811552033, 3811552030], [3811552030, 3811441464], [3811441464, 8474080313], [8474080313, 414686051], [414686051, 8474088613], [8474088613, 3811066868], [3811066868, 3811066859], [3811066859, 3811441435], [3811441435, 3811441422], [3811441422, 4583223111], [4583223111, 3811441405], [3811441405, 3811441394], [3811441394, 3811066716], [3811066716, 3811441340], [3811441340, 3811066704], [3811066704, 3811441281], [3811441281, 3811066671], [3811066671, 3811066684], [3811066684, 4583417965], [4583417965, 3811066701]]"
od_1546,응암,6호선,빗물받이,pedestrian_support_point,서울특별시 은평구 녹번동  79-21,1438.69,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[8735757178, 8735757205, 414683392, 13360989730, 3811554546, 3811554553, 12991940436, 3811554556, 3811554558, 3811554560, 3811554562, 3811078662, 3811078663, 11688947040, 414686095, 11688947038, 3811327172, 2309932460, 3811327174, 4583440600, 2309932462, 3811327176, 414686099, 436867695, 436867696, 3811678459, 2309932440, 436867698, 13734265011, 3811155098, 2309932442]","[[8735757178, 8735757205], [8735757205, 414683392], [414683392, 13360989730], [13360989730, 3811554546], [3811554546, 3811554553], [3811554553, 12991940436], [12991940436, 3811554556], [3811554556, 3811554558], [3811554558, 3811554560], [3811554560, 3811554562], [3811554562, 3811078662], [3811078662, 3811078663], [3811078663, 11688947040], [11688947040, 414686095], [414686095, 11688947038], [11688947038, 3811327172], [3811327172, 2309932460], [2309932460, 3811327174], [3811327174, 4583440600], [4583440600, 2309932462], [2309932462, 3811327176], [3811327176, 414686099], [414686099, 436867695], [436867695, 436867696], [436867696, 3811678459], [3811678459, 2309932440], [2309932440, 436867698], [436867698, 13734265011], [13734265011, 3811155098], [3811155098, 2309932442]]"
od_1849,응암,6호선,빗물받이,pedestrian_support_point,서울특별시 은평구 은평로 203-2,1373.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[8735757178, 8735757205, 414683392, 13360989730, 3811554546, 3811554553, 12991940436, 3811554556, 3811554558, 3811554560, 3811554562, 3811078662, 3811078663, 11688947040, 414686095, 11688947038, 3811327172, 2309932460, 3811327174, 4583440600, 2309932462, 3811327176, 414686099, 436867695, 436867696, 3811678459, 2309932440, 436867698, 13734265011]","[[8735757178, 8735757205], [8735757205, 414683392], [414683392, 13360989730], [13360989730, 3811554546], [3811554546, 3811554553], [3811554553, 12991940436], [12991940436, 3811554556], [3811554556, 3811554558], [3811554558, 3811554560], [3811554560, 3811554562], [3811554562, 3811078662], [3811078662, 3811078663], [3811078663, 11688947040], [11688947040, 414686095], [414686095, 11688947038], [11688947038, 3811327172], [3811327172, 2309932460], [2309932460, 3811327174], [3811327174, 4583440600], [4583440600, 2309932462], [2309932462, 3811327176], [3811327176, 414686099], [414686099, 436867695], [436867695, 436867696], [436867696, 3811678459], [3811678459, 2309932440], [2309932440, 436867698], [436867698, 13734265011]]"
od_1813,응암,6호선,쉘터형 택시 승차대,pedestrian_support_point,서울특별시 은평구 역촌동  1-57,1377.894,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[8735757178, 8735757205, 414683392, 3822997738, 3822997736, 3811554590, 3811554615, 3819767582, 3822944561, 3819767594, 3819767600, 3819767623, 2309932473, 3819767758, 3819767779, 3819767791, 3819767820, 2309932468, 3822944326, 3822944324, 3819767917, 3819767939, 10789210665, 414683404, 10789210639, 10789210638, 10789220072, 10789210632, 10789220071, 10789220073, 10789220074, 10789210629, 10789220076, 10789220077, 10789220079, 10789220080, 10789220081]","[[8735757178, 8735757205], [8735757205, 414683392], [414683392, 3822997738], [3822997738, 3822997736], [3822997736, 3811554590], [3811554590, 3811554615], [3811554615, 3819767582], [3819767582, 3822944561], [3822944561, 3819767594], [3819767594, 3819767600], [3819767600, 3819767623], [3819767623, 2309932473], [2309932473, 3819767758], [3819767758, 3819767779], [3819767779, 3819767791], [3819767791, 3819767820], [3819767820, 2309932468], [2309932468, 3822944326], [3822944326, 3822944324], [3822944324, 3819767917], [3819767917, 3819767939], [3819767939, 10789210665], [10789210665, 414683404], [414683404, 10789210639], [10789210639, 10789210638], [10789210638, 10789220072], [10789220072, 10789210632], [10789210632, 10789220071], [10789220071, 10789220073], [10789220073, 10789220074], [10789220074, 10789210629], [10789210629, 10789220076], [10789220076, 10789220077], [10789220077, 10789220079], [10789220079, 10789220080], [10789220080, 10789220081]]"
od_1806,응암,6호선,구산역3번출구.예일여고,pedestrian_support_point,서울특별시 은평구 구산동  1-19,1372.387,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[8735757178, 8735757205, 414683392, 3822997738, 3822997736, 3811554590, 3811554615, 3819767582, 3822944561, 3819767594, 3819767600, 3819767623, 2309932473, 3819767758, 3819767779, 3819767791, 3819767820, 2309932468, 3822944326, 3822944324, 3819767917, 3819767939, 10789210665, 414683404, 10789210639, 3820984287, 3819768014, 3819768042, 3819768115, 3819768164, 436393741, 3819768473, 4584362135, 10789210628, 3820983701]","[[8735757178, 8735757205], [8735757205, 414683392], [414683392, 3822997738], [3822997738, 3822997736], [3822997736, 3811554590], [3811554590, 3811554615], [3811554615, 3819767582], [3819767582, 3822944561], [3822944561, 3819767594], [3819767594, 3819767600], [3819767600, 3819767623], [3819767623, 2309932473], [2309932473, 3819767758], [3819767758, 3819767779], [3819767779, 3819767791], [3819767791, 3819767820], [3819767820, 2309932468], [2309932468, 3822944326], [3822944326, 3822944324], [3822944324, 3819767917], [3819767917, 3819767939], [3819767939, 10789210665], [10789210665, 414683404], [414683404, 10789210639], [10789210639, 3820984287], [3820984287, 3819768014], [3819768014, 3819768042], [3819768042, 3819768115], [3819768115, 3819768164], [3819768164, 436393741], [436393741, 3819768473], [3819768473, 4584362135], [4584362135, 10789210628], [10789210628, 3820983701]]"
od_1311,응암,6호선,이정표4,mobility_facility,서울특별시 은평구 신사동 산 93-8,1495.726,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[8735757178, 8735757205, 9774806932, 10678135192, 10678135183, 10678135194, 12811661813, 10678135196, 12811614483, 12811614482, 13360989707, 10180546208, 10180546207, 10180546214, 10180546204, 3822999102, 3823348819, 3823348798, 10180546176, 10180546195, 10180546194, 8753141595, 5293309115, 8509859791, 5293309113, 3823348722, 3823348716, 3823348709, 3823348701, 3823348697, 3823348687, 3823348680, 3823348667, 3823348656, 3823348646, 3823348643, 3823348635, 3823348623, 11729856002, 7076969803, 11729856014, 11729856119, 4709422442]","[[8735757178, 8735757205], [8735757205, 9774806932], [9774806932, 10678135192], [10678135192, 10678135183], [10678135183, 10678135194], [10678135194, 12811661813], [12811661813, 10678135196], [10678135196, 12811614483], [12811614483, 12811614482], [12811614482, 13360989707], [13360989707, 10180546208], [10180546208, 10180546207], [10180546207, 10180546214], [10180546214, 10180546204], [10180546204, 3822999102], [3822999102, 3823348819], [3823348819, 3823348798], [3823348798, 10180546176], [10180546176, 10180546195], [10180546195, 10180546194], [10180546194, 8753141595], [8753141595, 5293309115], [5293309115, 8509859791], [8509859791, 5293309113], [5293309113, 3823348722], [3823348722, 3823348716], [3823348716, 3823348709], [3823348709, 3823348701], [3823348701, 3823348697], [3823348697, 3823348687], [3823348687, 3823348680], [3823348680, 3823348667], [3823348667, 3823348656], [3823348656, 3823348646], [3823348646, 3823348643], [3823348643, 3823348635], [3823348635, 3823348623], [3823348623, 11729856002], [11729856002, 7076969803], [7076969803, 11729856014], [11729856014, 11729856119], [11729856119, 4709422442]]"
od_1846,응암,6호선,녹번동주민센터,pedestrian_support_point,서울특별시 은평구 은평로 195,1426.049,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[8735757178, 8735757205, 414683392, 13360989730, 3811554546, 3811554553, 12991940436, 3811554556, 3811554558, 3811554560, 3811554562, 3811078662, 3811078663, 11688947040, 414686095, 11688947038, 3811327172, 2309932460, 3811327174, 4583440600, 2309932462, 3811327176, 414686099, 436867695, 436867696, 2309932449, 2309932443, 4580557578, 2309932441, 3811155115]","[[8735757178, 8735757205], [8735757205, 414683392], [414683392, 13360989730], [13360989730, 3811554546], [3811554546, 3811554553], [3811554553, 12991940436], [12991940436, 3811554556], [3811554556, 3811554558], [3811554558, 3811554560], [3811554560, 3811554562], [3811554562, 3811078662], [3811078662, 3811078663], [3811078663, 11688947040], [11688947040, 414686095], [414686095, 11688947038], [11688947038, 3811327172], [3811327172, 2309932460], [2309932460, 3811327174], [3811327174, 4583440600], [4583440600, 2309932462], [2309932462, 3811327176], [3811327176, 414686099], [414686099, 436867695], [436867695, 436867696], [436867696, 2309932449], [2309932449, 2309932443], [2309932443, 4580557578], [4580557578, 2309932441], [2309932441, 3811155115]]"
od_1536,응암,6호선,아이맘택시,mobility_facility,서울특별시 은평구 은평로 195,1491.263,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[8735757178, 8735757205, 414683392, 13360989731, 3891198185, 13185264857, 2523199332, 3811554563, 3811554565, 3811554566, 3811554569, 2523199336, 13185264858, 3811554587, 3811078671, 3811078677, 3811554631, 2309932454, 10789220068, 3811078694, 3811078691, 3811078690, 3811078689, 2309932452, 2309932459, 3811078698, 3811078699, 4582162948, 2309932461, 3811078714, 4582162947, 3811078716, 2309932453, 436862858, 3811092362, 4580533283, 3811139677, 3811139674, 3811139673, 3811139668]","[[8735757178, 8735757205], [8735757205, 414683392], [414683392, 13360989731], [13360989731, 3891198185], [3891198185, 13185264857], [13185264857, 2523199332], [2523199332, 3811554563], [3811554563, 3811554565], [3811554565, 3811554566], [3811554566, 3811554569], [3811554569, 2523199336], [2523199336, 13185264858], [13185264858, 3811554587], [3811554587, 3811078671], [3811078671, 3811078677], [3811078677, 3811554631], [3811554631, 2309932454], [2309932454, 10789220068], [10789220068, 3811078694], [3811078694, 3811078691], [3811078691, 3811078690], [3811078690, 3811078689], [3811078689, 2309932452], [2309932452, 2309932459], [2309932459, 3811078698], [3811078698, 3811078699], [3811078699, 4582162948], [4582162948, 2309932461], [2309932461, 3811078714], [3811078714, 4582162947], [4582162947, 3811078716], [3811078716, 2309932453], [2309932453, 436862858], [436862858, 3811092362], [3811092362, 4580533283], [4580533283, 3811139677], [3811139677, 3811139674], [3811139674, 3811139673], [3811139673, 3811139668]]"
od_1770,응암,6호선,맨홀,pedestrian_support_point,서울특별시 은평구 은평로 203-4,1384.065,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[8735757178, 8735757205, 414683392, 13360989730, 3811554546, 3811554553, 12991940436, 3811554556, 3811554558, 3811554560, 3811554562, 3811078662, 3811078663, 11688947040, 414686095, 11688947038, 3811327172, 2309932460, 3811327174, 4583440600, 2309932462, 3811327176, 414686099, 436867695, 436867696, 3811678459, 2309932440, 436867698, 13734265011, 3811155098]","[[8735757178, 8735757205], [8735757205, 414683392], [414683392, 13360989730], [13360989730, 3811554546], [3811554546, 3811554553], [3811554553, 12991940436], [12991940436, 3811554556], [3811554556, 3811554558], [3811554558, 3811554560], [3811554560, 3811554562], [3811554562, 3811078662], [3811078662, 3811078663], [3811078663, 11688947040], [11688947040, 414686095], [414686095, 11688947038], [11688947038, 3811327172], [3811327172, 2309932460], [2309932460, 3811327174], [3811327174, 4583440600], [4583440600, 2309932462], [2309932462, 3811327176], [3811327176, 414686099], [414686099, 436867695], [436867695, 436867696], [436867696, 3811678459], [3811678459, 2309932440], [2309932440, 436867698], [436867698, 13734265011], [13734265011, 3811155098]]"
od_1457,응암,6호선,나나부동산중개인사무소,mobility_facility,서울특별시 은평구 응암로12길 29,1482.214,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[8735757178, 3822999249, 8749379963, 3822999252, 8754918410, 3822999121, 8753077712, 3822999066, 3822999187, 3822999191, 3822999195, 8754918144, 8754918408, 3822999133, 3822999184, 8754918340, 8754918403, 8754918405, 1104187221, 12459819980, 3811441495, 3811552044, 3811552039, 3811441479, 3811441477, 3811552033, 3811552030, 3811441464, 8474080313, 414686051, 8474088613, 3811066868, 3811066859, 3811441435, 3811441422, 4583223111, 3811441405, 3811441394, 3811066716, 3811441340, 3811066704, 3811441305, 3811441296, 3811441293]","[[8735757178, 3822999249], [3822999249, 8749379963], [8749379963, 3822999252], [3822999252, 8754918410], [8754918410, 3822999121], [3822999121, 8753077712], [8753077712, 3822999066], [3822999066, 3822999187], [3822999187, 3822999191], [3822999191, 3822999195], [3822999195, 8754918144], [8754918144, 8754918408], [8754918408, 3822999133], [3822999133, 3822999184], [3822999184, 8754918340], [8754918340, 8754918403], [8754918403, 8754918405], [8754918405, 1104187221], [1104187221, 12459819980], [12459819980, 3811441495], [3811441495, 3811552044], [3811552044, 3811552039], [3811552039, 3811441479], [3811441479, 3811441477], [3811441477, 3811552033], [3811552033, 3811552030], [3811552030, 3811441464], [3811441464, 8474080313], [8474080313, 414686051], [414686051, 8474088613], [8474088613, 3811066868], [3811066868, 3811066859], [3811066859, 3811441435], [3811441435, 3811441422], [3811441422, 4583223111], [4583223111, 3811441405], [3811441405, 3811441394], [3811441394, 3811066716], [3811066716, 3811441340], [3811441340, 3811066704], [3811066704, 3811441305], [3811441305, 3811441296], [3811441296, 3811441293]]"
od_1315,응암,6호선,쉼터6,mobility_facility,서울특별시 은평구 은평터널로7길 6,1687.514,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[8735757178, 8735757205, 9774806932, 10678135192, 10678135183, 10678135194, 12811661813, 10678135196, 12811614483, 12811614482, 13360989707, 10180546208, 10180546207, 10180546214, 10180546204, 10180546187, 10180546186, 3822999078, 8753141596, 5293309116, 8753141597, 3822999277, 3822999273, 3823348624, 9774328375, 9774328376, 9774328377, 9774328378, 9774328379, 9774328381, 3823348448, 12809085299, 9706879860, 9706879864, 9774328393, 10180549440, 8503668831, 8502553722, 8502553725, 8502553707, 10915550825, 8503668835, 8502553709]","[[8735757178, 8735757205], [8735757205, 9774806932], [9774806932, 10678135192], [10678135192, 10678135183], [10678135183, 10678135194], [10678135194, 12811661813], [12811661813, 10678135196], [10678135196, 12811614483], [12811614483, 12811614482], [12811614482, 13360989707], [13360989707, 10180546208], [10180546208, 10180546207], [10180546207, 10180546214], [10180546214, 10180546204], [10180546204, 10180546187], [10180546187, 10180546186], [10180546186, 3822999078], [3822999078, 8753141596], [8753141596, 5293309116], [5293309116, 8753141597], [8753141597, 3822999277], [3822999277, 3822999273], [3822999273, 3823348624], [3823348624, 9774328375], [9774328375, 9774328376], [9774328376, 9774328377], [9774328377, 9774328378], [9774328378, 9774328379], [9774328379, 9774328381], [9774328381, 3823348448], [3823348448, 12809085299], [12809085299, 9706879860], [9706879860, 9706879864], [9706879864, 9774328393], [9774328393, 10180549440], [10180549440, 8503668831], [8503668831, 8502553722], [8502553722, 8502553725], [8502553725, 8502553707], [8502553707, 10915550825], [10915550825, 8503668835], [8503668835, 8502553709]]"
od_1786,응암,6호선,과속방지턱,pedestrian_support_point,서울특별시 은평구 녹번동  79-17,1426.049,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[8735757178, 8735757205, 414683392, 13360989730, 3811554546, 3811554553, 12991940436, 3811554556, 3811554558, 3811554560, 3811554562, 3811078662, 3811078663, 11688947040, 414686095, 11688947038, 3811327172, 2309932460, 3811327174, 4583440600, 2309932462, 3811327176, 414686099, 436867695, 436867696, 2309932449, 2309932443, 4580557578, 2309932441, 3811155115]","[[8735757178, 8735757205], [8735757205, 414683392], [414683392, 13360989730], [13360989730, 3811554546], [3811554546, 3811554553], [3811554553, 12991940436], [12991940436, 3811554556], [3811554556, 3811554558], [3811554558, 3811554560], [3811554560, 3811554562], [3811554562, 3811078662], [3811078662, 3811078663], [3811078663, 11688947040], [11688947040, 414686095], [414686095, 11688947038], [11688947038, 3811327172], [3811327172, 2309932460], [2309932460, 3811327174], [3811327174, 4583440600], [4583440600, 2309932462], [2309932462, 3811327176], [3811327176, 414686099], [414686099, 436867695], [436867695, 436867696], [436867696, 2309932449], [2309932449, 2309932443], [2309932443, 4580557578], [4580557578, 2309932441], [2309932441, 3811155115]]"
od_1722,응암,6호선,맨홀,pedestrian_support_point,서울특별시 은평구 구산동  1-19,1372.387,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[8735757178, 8735757205, 414683392, 3822997738, 3822997736, 3811554590, 3811554615, 3819767582, 3822944561, 3819767594, 3819767600, 3819767623, 2309932473, 3819767758, 3819767779, 3819767791, 3819767820, 2309932468, 3822944326, 3822944324, 3819767917, 3819767939, 10789210665, 414683404, 10789210639, 3820984287, 3819768014, 3819768042, 3819768115, 3819768164, 436393741, 3819768473, 4584362135, 10789210628, 3820983701]","[[8735757178, 8735757205], [8735757205, 414683392], [414683392, 3822997738], [3822997738, 3822997736], [3822997736, 3811554590], [3811554590, 3811554615], [3811554615, 3819767582], [3819767582, 3822944561], [3822944561, 3819767594], [3819767594, 3819767600], [3819767600, 3819767623], [3819767623, 2309932473], [2309932473, 3819767758], [3819767758, 3819767779], [3819767779, 3819767791], [3819767791, 3819767820], [3819767820, 2309932468], [2309932468, 3822944326], [3822944326, 3822944324], [3822944324, 3819767917], [3819767917, 3819767939], [3819767939, 10789210665], [10789210665, 414683404], [414683404, 10789210639], [10789210639, 3820984287], [3820984287, 3819768014], [3819768014, 3819768042], [3819768042, 3819768115], [3819768115, 3819768164], [3819768164, 436393741], [436393741, 3819768473], [3819768473, 4584362135], [4584362135, 10789210628], [10789210628, 3820983701]]"
od_1310,응암,6호선,쉼터7,mobility_facility,서울특별시 은평구 은평터널로9가길 9-13,1495.726,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[8735757178, 8735757205, 9774806932, 10678135192, 10678135183, 10678135194, 12811661813, 10678135196, 12811614483, 12811614482, 13360989707, 10180546208, 10180546207, 10180546214, 10180546204, 3822999102, 3823348819, 3823348798, 10180546176, 10180546195, 10180546194, 8753141595, 5293309115, 8509859791, 5293309113, 3823348722, 3823348716, 3823348709, 3823348701, 3823348697, 3823348687, 3823348680, 3823348667, 3823348656, 3823348646, 3823348643, 3823348635, 3823348623, 11729856002, 7076969803, 11729856014, 11729856119, 4709422442]","[[8735757178, 8735757205], [8735757205, 9774806932], [9774806932, 10678135192], [10678135192, 10678135183], [10678135183, 10678135194], [10678135194, 12811661813], [12811661813, 10678135196], [10678135196, 12811614483], [12811614483, 12811614482], [12811614482, 13360989707], [13360989707, 10180546208], [10180546208, 10180546207], [10180546207, 10180546214], [10180546214, 10180546204], [10180546204, 3822999102], [3822999102, 3823348819], [3823348819, 3823348798], [3823348798, 10180546176], [10180546176, 10180546195], [10180546195, 10180546194], [10180546194, 8753141595], [8753141595, 5293309115], [5293309115, 8509859791], [8509859791, 5293309113], [5293309113, 3823348722], [3823348722, 3823348716], [3823348716, 3823348709], [3823348709, 3823348701], [3823348701, 3823348697], [3823348697, 3823348687], [3823348687, 3823348680], [3823348680, 3823348667], [3823348667, 3823348656], [3823348656, 3823348646], [3823348646, 3823348643], [3823348643, 3823348635], [3823348635, 3823348623], [3823348623, 11729856002], [11729856002, 7076969803], [7076969803, 11729856014], [11729856014, 11729856119], [11729856119, 4709422442]]"
