od_id,station,station_line,station_lon,station_lat,facility_source,facility_name,facility_address,facility_lon,facility_lat,straight_line_distance_m,geometry,station_node,facility_node,station_snap_distance_m,facility_snap_distance_m,snap_status
od_925,불광,6호선,126.92939,37.610873,mobility_facility,계절의별미탕,서울특별시 은평구 진흥로1길 25,126.9184,37.6027,1328.365,POINT (126.9184 37.6027),5930698997,4583513366,11.603222454866666,17.722387983378013,PASS
od_2915,연신내,3호선,126.921038,37.619229,pedestrian_support_point,불광역4번출구,서울특별시 은평구 통일로 707,126.9303,37.6098,1328.121,POINT (126.9303 37.6098),13357342120,10678122709,32.16422242836125,31.886244045263194,PASS
od_1849,응암,6호선,126.915577,37.598605,pedestrian_support_point,빗물받이,서울특별시 은평구 은평로 203-2,126.9302,37.6014,1328.058,POINT (126.9302 37.6014),8735757178,13734265011,11.20363638320314,8.058306207733297,PASS
od_2290,불광,3호선,126.92982,37.610553,mobility_facility,예성공인중개사사무소,서울특별시 은평구 연서로 99,126.9151,37.6081,1327.932,POINT (126.9151 37.6081),5930698997,10789210630,50.209801741355435,12.851044509350475,PASS
od_1090,불광,6호선,126.92939,37.610873,pedestrian_support_point,역말사거리,서울특별시 은평구 역촌동  45-36,126.9156,37.6061,1327.87,POINT (126.9156 37.6061),5930698997,10789210638,11.603222454866666,10.319645312739826,PASS
od_961,불광,6호선,126.92939,37.610873,mobility_facility,로데오공인중개사사무소,서울특별시 은평구 연서로27길 20,126.9176,37.6183,1327.802,POINT (126.9176 37.6183),5930698997,353194179,11.603222454866666,17.23330449826046,PASS
od_2443,불광,3호선,126.92982,37.610553,pedestrian_support_point,지하철환기구,서울특별시 은평구 불광동  484-82,126.9206,37.62,1327.414,POINT (126.9206 37.62),5930698997,11228575797,50.209801741355435,12.796990424852618,PASS
od_1813,응암,6호선,126.915577,37.598605,pedestrian_support_point,쉘터형 택시 승차대,서울특별시 은평구 역촌동  1-57,126.9171,37.6105,1327.047,POINT (126.9171 37.6105),8735757178,10789220081,11.20363638320314,11.985254278910759,PASS
od_557,독바위,6호선,126.933031,37.618456,mobility_facility,정다운약국,서울특별시 은평구 진흥로 137,126.9251,37.6083,1327.001,POINT (126.9251 37.6083),3824954278,3819768234,2.93341759236071,28.481207977758245,PASS
od_456,독바위,6호선,126.933031,37.618456,mobility_facility,중앙공인중개사사무소,서울특별시 은평구 통일로 673,126.933,37.6065,1326.99,POINT (126.933 37.6065),3824954278,3811156621,2.93341759236071,8.205236390490773,PASS
od_2772,연신내,3호선,126.921038,37.619229,mobility_facility,현대공인중개사사무소,서울특별시 은평구 불광로2길 10,126.9328,37.6118,1325.993,POINT (126.9328 37.6118),13357342120,3824953850,32.16422242836125,30.371380294254898,PASS
od_2138,녹번,3호선,126.935756,37.600927,pedestrian_support_point,응암제2동주민센터,서울특별시 은평구 백련산로 100,126.9231,37.5945,1325.889,POINT (126.9231 37.5945),436867704,3811326390,5.477178362551235,17.43421801609877,PASS
od_2019,녹번,3호선,126.935756,37.600927,pedestrian_support_point,장애인화장실,서울특별시 은평구 백련산로 100,126.9231,37.5945,1325.889,POINT (126.9231 37.5945),436867704,3811326390,5.477178362551235,17.43421801609877,PASS
od_827,불광,6호선,126.92939,37.610873,mobility_facility,31. 동부센트레빌 / 등기소 ,서울특별시 은평구 응암동  159-3,126.9262,37.5992,1325.843,POINT (126.9262 37.5992),5930698997,3811327086,11.603222454866666,4.870707533762497,PASS
od_1806,응암,6호선,126.915577,37.598605,pedestrian_support_point,구산역3번출구.예일여고,서울특별시 은평구 구산동  1-19,126.9168,37.6105,1324.625,POINT (126.9168 37.6105),8735757178,3820983701,11.20363638320314,13.556524690766485,PASS
od_1311,응암,6호선,126.915577,37.598605,mobility_facility,이정표4,서울특별시 은평구 신사동 산 93-8,126.9016,37.5943,1323.584,POINT (126.9016 37.5943),8735757178,4709422442,11.20363638320314,96.29277750059738,PASS
od_2282,불광,3호선,126.92982,37.610553,mobility_facility,연신내일등부동산공인중개사사무소,서울특별시 은평구 연서로29길 9,126.919,37.6188,1323.035,POINT (126.919 37.6188),5930698997,3823586724,50.209801741355435,15.589216177012561,PASS
od_1908,녹번,3호선,126.935756,37.600927,mobility_facility,송강공인중개사사무소,서울특별시 은평구 진흥로 71,126.9211,37.6034,1322.982,POINT (126.9211 37.6034),436867704,10789220062,5.477178362551235,12.800570732040622,PASS
od_1846,응암,6호선,126.915577,37.598605,pedestrian_support_point,녹번동주민센터,서울특별시 은평구 은평로 195,126.9299,37.6021,1322.968,POINT (126.9299 37.6021),8735757178,3811155115,11.20363638320314,6.9268990609445025,PASS
od_1536,응암,6호선,126.915577,37.598605,mobility_facility,아이맘택시,서울특별시 은평구 은평로 195,126.9296,37.6028,1322.962,POINT (126.9296 37.6028),8735757178,3811139668,11.20363638320314,19.33411278327391,PASS
od_1063,불광,6호선,126.92939,37.610873,pedestrian_support_point,지하철환기구,서울특별시 은평구 불광동  484-82,126.9204,37.6204,1322.147,POINT (126.9204 37.6204),5930698997,3823586832,11.603222454866666,25.6196464884963,PASS
od_1770,응암,6호선,126.915577,37.598605,pedestrian_support_point,맨홀,서울특별시 은평구 은평로 203-4,126.9301,37.6015,1322.126,POINT (126.9301 37.6015),8735757178,3811155098,11.20363638320314,3.916799425406456,PASS
od_2505,불광,3호선,126.92982,37.610553,pedestrian_support_point,맨홀,서울특별시 은평구 불광동  177-21,126.9313,37.6224,1321.367,POINT (126.9313 37.6224),5930698997,436862401,50.209801741355435,9.279701740256037,PASS
od_1987,녹번,3호선,126.935756,37.600927,mobility_facility,응암2동주민센터,서울특별시 은평구 백련산로 100,126.9231,37.5946,1319.951,POINT (126.9231 37.5946),436867704,3811326390,5.477178362551235,12.212704042990973,PASS
od_2125,녹번,3호선,126.935756,37.600927,pedestrian_support_point,응암2동주민센터,서울특별시 은평구 백련산로 100,126.9231,37.5946,1319.951,POINT (126.9231 37.5946),436867704,3811326390,5.477178362551235,12.212704042990973,PASS
od_2029,녹번,3호선,126.935756,37.600927,pedestrian_support_point,장애인화장실,서울특별시 은평구 백련산로 90,126.9237,37.5939,1319.772,POINT (126.9237 37.5939),436867704,3811067118,5.477178362551235,51.41056601395771,PASS
od_1457,응암,6호선,126.915577,37.598605,mobility_facility,나나부동산중개인사무소,서울특별시 은평구 응암로12길 29,126.9198,37.5872,1319.628,POINT (126.9198 37.5872),8735757178,3811441293,11.20363638320314,25.52746440429128,PASS
od_1150,불광,6호선,126.92939,37.610873,pedestrian_support_point,맨홀,서울특별시 은평구 불광로 179-6,126.9309,37.6227,1319.423,POINT (126.9309 37.6227),5930698997,436849329,11.603222454866666,30.40805291217917,PASS
od_2664,연신내,3호선,126.921038,37.619229,mobility_facility,하나공인중개사사무소,서울특별시 은평구 불광로2길 7,126.9329,37.612,1319.301,POINT (126.9329 37.612),13357342120,3824953850,32.16422242836125,21.779274448067056,PASS
od_335,연신내,6호선,126.920625,37.618636,pedestrian_support_point,맨홀,서울특별시 은평구 구산동  22-13,126.9151,37.6076,1318.441,POINT (126.9151 37.6076),11230505686,10789210634,20.028299588559467,16.802029757591384,PASS
od_650,독바위,6호선,126.933031,37.618456,pedestrian_support_point,신한은행갈현지점,서울특별시 은평구 통일로 905,126.9197,37.6238,1317.907,POINT (126.9197 37.6238),3824954278,11230505656,2.93341759236071,30.0149889970599,PASS
od_2716,연신내,3호선,126.921038,37.619229,mobility_facility,09. 은평뉴타운 109동 ,서울특별시 은평구 진관동  106-1,126.921,37.6311,1317.56,POINT (126.921 37.6311),13357342120,11150030073,32.16422242836125,56.85770769009453,PASS
od_1315,응암,6호선,126.915577,37.598605,mobility_facility,쉼터6,서울특별시 은평구 은평터널로7길 6,126.902,37.5937,1316.815,POINT (126.902 37.5937),8735757178,8502553709,11.20363638320314,47.63765438154653,PASS
od_70,연신내,6호선,126.920625,37.618636,mobility_facility,33. 역촌역 3번출구,서울특별시 은평구 녹번동  144-100,126.9235,37.607,1316.181,POINT (126.9235 37.607),11230505686,3819768079,20.028299588559467,11.590932900594975,PASS
od_126,연신내,6호선,126.920625,37.618636,mobility_facility,현대공인중개사사무소,서울특별시 은평구 불광로2길 10,126.9328,37.6118,1315.721,POINT (126.9328 37.6118),11230505686,3824953850,20.028299588559467,30.371380294254898,PASS
od_816,불광,6호선,126.92939,37.610873,mobility_facility,부동산재테크공인중개사사무소,서울특별시 은평구 연서로 78,126.9157,37.6062,1315.361,POINT (126.9157 37.6062),5930698997,10789210638,11.603222454866666,24.316972838814074,PASS
od_725,독바위,6호선,126.933031,37.618456,pedestrian_support_point,세명컴퓨터고등학교,서울특별시 은평구 통일로 902,126.92,37.6242,1315.245,POINT (126.92 37.6242),3824954278,3823588079,2.93341759236071,11.925373905442942,PASS
od_2280,불광,3호선,126.92982,37.610553,mobility_facility,09.  동부센트레빌,서울특별시 은평구 응암동  159-3,126.926,37.5991,1315.151,POINT (126.926 37.5991),5930698997,3811327086,50.209801741355435,16.687828035020395,PASS
od_486,독바위,6호선,126.933031,37.618456,mobility_facility,리치공인중개사사무소,서울특별시 은평구 역말로10길 32,126.9239,37.6091,1314.627,POINT (126.9239 37.6091),3824954278,10968647958,2.93341759236071,12.23768373696107,PASS
od_1091,불광,6호선,126.92939,37.610873,pedestrian_support_point,역촌중앙시장,서울특별시 은평구 서오릉로 174,126.9147,37.6128,1314.546,POINT (126.9147 37.6128),5930698997,13132929153,11.603222454866666,4.396823196109936,PASS
od_1786,응암,6호선,126.915577,37.598605,pedestrian_support_point,과속방지턱,서울특별시 은평구 녹번동  79-17,126.9298,37.6021,1314.528,POINT (126.9298 37.6021),8735757178,3811155115,11.20363638320314,7.265928695528425,PASS
od_40,연신내,6호선,126.920625,37.618636,mobility_facility,역촌리더스공인중개사사무소,서울특별시 은평구 역말로 79,126.9187,37.6069,1313.611,POINT (126.9187 37.6069),11230505686,10789220051,20.028299588559467,25.00741557273473,PASS
od_1062,불광,6호선,126.92939,37.610873,pedestrian_support_point,지하철환기구,서울특별시 은평구 불광동  484-82,126.9204,37.6203,1313.287,POINT (126.9204 37.6203),5930698997,3823586832,11.603222454866666,18.10310136167577,PASS
od_2543,불광,3호선,126.92982,37.610553,pedestrian_support_point,맨홀,서울특별시 은평구 통일로 867,126.9207,37.6199,1313.233,POINT (126.9207 37.6199),5930698997,3823586792,50.209801741355435,3.214783944494879,PASS
od_2476,불광,3호선,126.92982,37.610553,pedestrian_support_point,불광중학교,서울특별시 은평구 불광로 176,126.9316,37.6223,1313.228,POINT (126.9316 37.6223),5930698997,356265595,50.209801741355435,15.861003082433177,PASS
od_2721,연신내,3호선,126.921038,37.619229,mobility_facility,34. 불광역 1번출구,서울특별시 은평구 통일로 720,126.9305,37.6101,1313.206,POINT (126.9305 37.6101),13357342120,11228574114,32.16422242836125,20.026368740428214,PASS
od_2904,연신내,3호선,126.921038,37.619229,pedestrian_support_point,불광역1번출구,서울특별시 은평구 통일로 730-2,126.9305,37.6101,1313.206,POINT (126.9305 37.6101),13357342120,11228574114,32.16422242836125,20.026368740428214,PASS
od_1163,불광,6호선,126.92939,37.610873,pedestrian_support_point,맨홀,서울특별시 은평구 구산동  22-13,126.9151,37.6076,1313.01,POINT (126.9151 37.6076),5930698997,10789210634,11.603222454866666,16.802029757591384,PASS
od_1722,응암,6호선,126.915577,37.598605,pedestrian_support_point,맨홀,서울특별시 은평구 구산동  1-19,126.9167,37.6104,1312.867,POINT (126.9167 37.6104),8735757178,3820983701,11.20363638320314,1.400723358769238,PASS
od_2779,연신내,3호선,126.921038,37.619229,mobility_facility,부동산친구공인중개사사무소,서울특별시 은평구 불광로2길 8,126.9327,37.6119,1312.18,POINT (126.9327 37.6119),13357342120,3824953864,32.16422242836125,17.432162168119962,PASS
od_1310,응암,6호선,126.915577,37.598605,mobility_facility,쉼터7,서울특별시 은평구 은평터널로9가길 9-13,126.9016,37.5946,1311.929,POINT (126.9016 37.5946),8735757178,4709422442,11.20363638320314,66.2074888369493,PASS
od_546,독바위,6호선,126.933031,37.618456,mobility_facility,사랑의집,서울특별시 은평구 역말로10길 30-1,126.9238,37.6092,1311.346,POINT (126.9238 37.6092),3824954278,10968647958,2.93341759236071,25.219799857210795,PASS
od_2364,불광,3호선,126.92982,37.610553,pedestrian_support_point,빗물받이,서울특별시 은평구 연서로27길 26,126.9183,37.618,1310.599,POINT (126.9183 37.618),5930698997,4580091948,50.209801741355435,7.705239916356613,PASS
od_76,연신내,6호선,126.920625,37.618636,mobility_facility,39. 은평경찰서,서울특별시 은평구 불광동  산 19-8,126.9295,37.6281,1310.418,POINT (126.9295 37.6281),11230505686,10209606886,20.028299588559467,23.645636787086485,PASS
od_8,연신내,6호선,126.920625,37.618636,mobility_facility,하나공인중개사사무소,서울특별시 은평구 불광로2길 7,126.9329,37.612,1310.338,POINT (126.9329 37.612),11230505686,3824953850,20.028299588559467,21.779274448067056,PASS
od_818,불광,6호선,126.92939,37.610873,mobility_facility,03.  불광중학교,서울특별시 은평구 불광로 179-6,126.9311,37.6226,1310.298,POINT (126.9311 37.6226),5930698997,436849329,11.603222454866666,9.70331697127588,PASS
od_1002,불광,6호선,126.92939,37.610873,pedestrian_support_point,빗물받이,서울특별시 은평구 불광로 179-6,126.9311,37.6226,1310.298,POINT (126.9311 37.6226),5930698997,436849329,11.603222454866666,9.70331697127588,PASS
od_1973,녹번,3호선,126.935756,37.600927,mobility_facility,역촌호프,서울특별시 은평구 진흥로 81-1,126.9215,37.6042,1310.233,POINT (126.9215 37.6042),436867704,10789220060,5.477178362551235,14.72503968113338,PASS
od_1964,녹번,3호선,126.935756,37.600927,mobility_facility,은평장애인주간보호센터,서울특별시 은평구 진흥로 87,126.9217,37.6047,1309.941,POINT (126.9217 37.6047),436867704,3819767887,5.477178362551235,32.80585901030248,PASS
od_1080,불광,6호선,126.92939,37.610873,pedestrian_support_point,역촌중앙시장,서울특별시 은평구 구산동  195-5,126.9147,37.6125,1309.544,POINT (126.9147 37.6125),5930698997,10678140797,11.603222454866666,16.55785900757153,PASS
od_58,연신내,6호선,126.920625,37.618636,mobility_facility,02.  은평경찰서,서울특별시 은평구 불광동  산 24-1,126.9293,37.6282,1308.923,POINT (126.9293 37.6282),11230505686,10209606886,20.028299588559467,31.759639214886242,PASS
od_1139,불광,6호선,126.92939,37.610873,pedestrian_support_point,맨홀,서울특별시 은평구 통일로 866,126.9205,37.6203,1307.97,POINT (126.9205 37.6203),5930698997,3823586832,11.603222454866666,11.438778594296867,PASS
od_1459,응암,6호선,126.915577,37.598605,mobility_facility,이명신공인중개사사무소,서울특별시 은평구 응암로12길 26,126.9193,37.5872,1307.834,POINT (126.9193 37.5872),8735757178,3811441279,11.20363638320314,17.99614046436817,PASS
od_810,불광,6호선,126.92939,37.610873,mobility_facility,푸르지오공인중개사사무소,서울특별시 은평구 연서로 78,126.9158,37.6062,1307.251,POINT (126.9158 37.6062),5930698997,10789210638,11.603222454866666,29.96655925863777,PASS
od_1314,응암,6호선,126.915577,37.598605,mobility_facility,이정표2,서울특별시 은평구 신사동 산 93-8,126.9018,37.5943,1307.128,POINT (126.9018 37.5943),8735757178,11729856119,11.20363638320314,88.19998019459365,PASS
od_1253,불광,6호선,126.92939,37.610873,pedestrian_support_point,빗물받이,서울특별시 은평구 연서로27길 26,126.9178,37.6182,1307.071,POINT (126.9178 37.6182),5930698997,4580111217,11.603222454866666,10.823908717922853,PASS
od_2214,불광,3호선,126.92982,37.610553,mobility_facility,11. 연신내역 7번출구 ,서울특별시 은평구 통일로 865-2,126.9205,37.6197,1306.815,POINT (126.9205 37.6197),5930698997,11228575797,50.209801741355435,25.812341312415167,PASS
od_276,연신내,6호선,126.920625,37.618636,pedestrian_support_point,불광전철역,서울특별시 은평구 통일로 707,126.9304,37.6098,1306.374,POINT (126.9304 37.6098),11230505686,10678122709,20.028299588559467,28.170432316480124,PASS
od_1855,응암,6호선,126.915577,37.598605,pedestrian_support_point,빗물받이,서울특별시 은평구 은평로 195,126.9297,37.6021,1306.093,POINT (126.9297 37.6021),8735757178,3811155115,11.20363638320314,14.588506292192106,PASS
od_2278,불광,3호선,126.92982,37.610553,mobility_facility,그린공인중개사사무소,서울특별시 은평구 연서로33길 10,126.9244,37.6215,1305.837,POINT (126.9244 37.6215),5930698997,307924223,50.209801741355435,8.775060227086142,PASS
